Judul_cleaned,Isi_cleaned,Kategori
"['tekad', 'prabowo', 'berantas', 'korupsi', 'akarnya', 'dukungan']","['jakarta', 'tekad', 'presiden', 'prabowo', 'subianto', 'memberantas', 'korupsi', 'akarakarnya', 'dukungan', 'guru', 'hukum', 'tata', 'negara', 'john', 'pieris', '.', 'ketua', 'partai', 'gerindra', 'dianggap', 'sosok', 'nasionalis', 'sejati.hal', 'john', 'pieris', 'acara', 'seminar', 'nasional', 'terkait', 'uji', 'materi', 'pasal', 'ayat', 'pasal', 'uu', 'tipikor', 'tema', 'suap', 'korupsi', '.', 'pesan', 'presiden', 'prabowo', 'subianto', 'kesempatan', 'membenahi', 'berantas', 'korupsi', 'akarakarnya', 'setuju', 'jalan', 'belakangnya', 'nasionalis', 'sejati', 'john', 'pieris', 'universitas', 'kristen', 'indonesia', 'uki', 'jakarta', 'pusat', 'selasa', '.', 'baca', 'menengok', 'pos', 'pengamanan', 'gabungan', 'rumah', 'prabowo', 'hambalang', 'menilai', 'hukum', 'berlaku', 'efektif', 'memenuhi', 'kejelasan', 'norma', 'hukum', '.', 'menurutnya', 'orang', 'bersalah', 'dituduhkan', 'korupsi', '.', 'norma', 'hukum', 'suap', 'mengadangada', 'suap', 'kasian', 'anak', 'bangsa', 'bersalah', 'salahnya', 'dituduh', 'koruptor', 'kasian', 'depannya', 'terancam', 'tuturnya.tidak', 'peraturan', 'bertentangan', 'vertikal', 'horizontal', '.', 'baca', 'prabowogibran', 'diharapkan', 'berantas', 'korupsi', 'akarnya', 'pasal', 'ayat', 'pasal', 'undangundang', 'nomor', 'pemberantasan', 'tindak', 'pidana', 'korupsi', 'uu', 'tipikor', 'sorotan', '.', 'penasihat', 'hukum', 'senior', 'maqdir', 'ismail', 'menilai', 'korupsi', 'kerugian', 'negara', '.', 'lihat', ':', 'prabowo', 'merangkul', 'orangorang', 'optimistis', 'pesimistis']",nasional
"['hizbullah', 'naim', 'qassem', 'pemimpin']","['beirut', 'hizbullah', 'mengumumkan', 'naim', 'qassem', 'pemimpin', 'barunya', '.', 'qassem', 'promosinya', 'wakil', 'pemimpin', 'diumumkan', 'selasa', 'menggantikan', 'hassan', 'nasrallah', 'sekretaris', 'jenderal', 'kelompok', 'bersenjata', 'bermarkas', 'lebanon.nasrallah', 'terbunuh', 'beirut', 'september', 'serangan', 'israel', '.', 'pejabat', 'senior', 'hizbullah', 'sasaran', 'israel', 'mengalihkan', 'fokusnya', 'kelompok', 'september.hizbullah', 'qassem', 'terpilih', 'menduduki', 'jabatan', 'kepatuhannya', 'prinsip', 'tujuan', 'hizbullah', '.', 'hizbullah', 'tuhan', 'mahakuasa', 'membimbingnya', 'misi', 'mulia', 'memimpin', 'hizbullah', 'perlawanan', 'islamnya', 'papar', 'pernyataan', 'hizbullah.kekosongan', 'kepemimpinanpembunuhan', 'nasrallah', 'perwujudan', 'gerakan', 'syiah', 'lebanon', 'mata', 'pendukungnya', 'wilayah', 'luas', 'dipandang', 'meninggalkan', 'kekosongan', 'kelompok', 'kehilangan', 'kepemimpinannya', 'akibat', 'pembunuhan', 'israel', 'berbulanbulan.sepupu', 'nasrallah', 'hashem', 'safieddine', 'dipandang', 'calon', 'favorit', 'memimpin', 'hizbullah', 'terkait', 'iran', 'tewas', 'serangan', 'israel', 'beirut', 'kerabatnya.qassem', 'berusia', 'orang', 'nomor', 'hizbullah', '.', 'salah', 'ulama', 'mendirikan', 'kelompok', 'an', 'memiliki', 'sejarah', 'aktivisme', 'politik', 'syiah.dia', 'pejabat', 'hizbullah', 'senior', 'tampil', 'publik', 'nasrallah', 'bersembunyi', 'menyusul', 'perang', 'kelompok', 'israel', '.sejak', 'mantan', 'pemimpin', 'terbunuh', 'qassem', 'pidato', 'televisi', 'berbicara', 'bahasa', 'arab', 'formal', 'bahasa', 'seharihari', 'lebanon', 'disukai', 'nasrallah.pada', 'tanggal', 'september', 'mengeluarkan', 'pesan', 'menantang', 'hizbullah', 'melawan', 'israel', 'menang', '.', 'baca', 'icj', 'afrika', 'selatan', 'sodorkan', 'dokumen', 'halaman', 'bukti', 'genosida', 'israel', 'gaza', 'lihat', ':', 'iron', 'dome', 'israel', 'jebol', 'hizbullah', 'kemampuan', 'rudal', 'penuh', 'sya']",internasional
"['tekateki', 'iran', 'luluh', 'lantak', 'diserang', 'pesawat', 'israel', 'jet', 'siluman', 'f']","['teheran', 'israel', 'melancarkan', 'gelombang', 'serangan', 'udara', 'iran', 'sabtu', '.', 'negara', 'islam', 'luluh', 'lantak', 'serangan', 'zionis', 'gaza', 'lebanon.menurut', 'laporan', 'the', 'new', 'arab', 'minggu', 'serangan', 'menargetkan', 'kota', 'iran', 'teheran', 'provinsi', 'barat', 'daya', 'khuzestan', 'ilam', '.', 'laporan', 'mengutip', 'media', 'israel', 'serangan', 'jam', 'melibatkan', 'jet', 'tempur', 'israel', 'pesawat', 'siluman', 'f', 'f', 'f.israel', 'rudal', 'supersonik', 'jarak', 'rampage', 'rudal', 'udarakepermukaan', 'jarak', 'generasi', 'rocks.gelombang', 'serangan', 'fasilitas', 'radar', 'pertahanan', 'udara', 'iran', 'fasilitas', 'militer', 'rudal', 'pesawat', 'nirawak', 'sasaran', 'gelombang', 'ketiga', '.', 'baca', 'jet', 'siluman', 'f', 'israel', 'dilaporkan', 'mengebom', 'iran', 'serang', 'sistem', 'rudal', 's', 'tentara', 'tewas', 'jet', 'tempur', 'serangan', 'kelompok', 'unit', 'dijuluki', 'operasi', 'pertobatan', '.', 'pertahanan', 'udara', 'israel', 'amerika', 'serikat', 'as', 'siaga', 'jet', 'serangan', 'terkoordinasi', 'perlindungan.militer', 'iran', 'mengumumkan', 'tentara', 'tewas', 'serangan', '.', 'tasnim', 'news', 'memperbarui', 'korban', 'tewas', 'tentara.seorang', 'pejabat', 'senior', 'as', 'as', 'ambil', 'serangan', 'luas', 'presisi', 'pemerintah', 'israel', 'mendorong', 'serangan', 'berisiko', 'rendah', 'menimbulkan', 'korban', 'sipil.dampaknya', 'respons', 'pembelaan', 'proporsional', '.', 'dampaknya', 'mencegah', 'serangan', 'menurunkan', 'kemampuan', 'iran', 'melancarkan', 'serangan', 'pejabat', 'itu.milier', 'israel', 'serangan', 'ditunda', 'kali', 'kondisi', 'cuaca', 'memiliki', 'kondisi', 'iklim', 'serangan', 'iran', '.', 'serangan', 'menyerang', 'baterai', 'rudal', 'permukaan', 'udara', 'sistem', 'udara', 'fasilitas', 'pembuatan', 'rudal', 'bunyi', 'pernyataan', 'militer', 'israel', '.', 'lihat', ':', 'perbandingan', 'kekuatan', 'militer', 'iran', 'vs', 'indonesia']",internasional
"['mengenal', 'latihan', 'cakra', 'tradisi', 'kostrad', 'penggemblengan', 'tentara', 'gunung', 'hutan', 'laut']","['jakarta', 'komando', 'cadangan', 'strategis', 'angkatan', 'darat', 'kostrad', 'salah', 'pasukan', 'elite', 'dimiliki', 'tni', 'ad', '.', 'satuan', 'latihan', 'khusus', 'prajurit', 'berkemampuan', 'istimewa', 'latihan', 'cakra', '.', 'mengutip', 'keterangan', 'situs', 'resmi', 'kostrad', 'latihan', 'cakra', 'latihan', 'standardisasi', 'prajurit', 'kostrad', 'bertujuan', 'melatih', 'membentuk', 'menanamkan', 'kebanggaan', 'kecintaan', 'satuan', 'kostrad', 'jiwa', 'korsa', 'kuat', 'mewujudkan', 'kemampuan', 'handal', 'melaksanakan', 'tugas', 'medan', 'operasi', '.', 'latihan', 'diharapkan', 'melahirkan', 'prajurit', 'kostrad', 'memiliki', 'kemampuan', 'teknik', 'dasar', 'tempur', 'meliputi', 'survival', 'intelpur', 'patroli', 'pertempuran', 'jarak', 'pjd', 'operasi', 'raid', 'memiliki', 'fisik', 'prima', 'jago', 'beladiri', 'militer', '.', 'prajurit', 'tni', 'mengikuti', 'latihan', 'cakra', 'kostrad', '.', 'peserta', 'latihan', 'prajurit', 'pilihan', 'lolos', 'seleksi', 'memenuhi', 'syarat', '.', 'digembleng', 'dibagi', 'tahap', 'tahap', 'basis', 'tahap', 'gunung', 'hutan', 'tahap', 'rawa', 'laut', '.', 'prajurit', 'berhasi', 'menyelesaikan', 'latihan', 'cakra', 'berhak', 'menyandang', 'kualifiaksi', 'brevet', 'cakra', 'kualifikasi', 'khusus', 'dimiliki', 'prajurit', 'kostrad', '.', 'tahapan', 'latihan', 'cakralatihan', 'cakra', 'kostrad', 'dilaksanakan', 'tahap', '.', 'tahap', 'basis', 'digelar', 'pekan', 'kompleks', 'madivif', 'kostrad', 'cilodong', 'depok.setelah', 'latihan', 'dilanjutkan', 'tahap', 'tahap', 'gunung', 'hutan', '.', 'latihan', 'tahap', 'dilaksanakan', 'rahlat', 'kostrad', 'sanggabuana', 'karawang', 'pekan', '.', 'mengutip', 'komandan', 'latihan', 'cakra', 'xiv', 'letkol', 'inf', 'roihan', 'hidayatullah', 'situs', 'resmi', 'tni', 'ad', 'pelaksanaan', 'tahap', 'gunung', 'hutan', 'sengaja', 'dilaksanakan', 'daerah', 'latihan', 'kostrad', 'gunung', 'sanggabuana', 'karawang', 'jawa', 'barat', 'memiliki', 'cuaca', 'dingin', 'berbukit', '.', 'pemilihan', 'berdasarkan', 'karakteristik', 'daerah', 'penugasan', 'papua', 'poso', 'memiliki', 'kontur', 'medan', 'berbukit', 'jurang', 'terjal.pelaksanaan', 'materi', 'gunung', 'hutan', 'diawali', 'pergeseran', 'pasukan', 'home', 'base', 'gor', 'kartika', 'cilodong', 'rahlat', 'sanggabuana', 'karawang', 'truk', 'materi', 'patroli', 'jarak', 'pjj', 'titik', 'start', 'hanmars', 'cikalong', 'kulon', 'cianjur', 'jawa', 'barat.tuntutan', 'penugasan', 'kompleks', 'dinamis', 'prajurit', 'bergerak', 'situasi', 'medan', '.', 'materi', 'gunung', 'hutan', 'bertujuan', 'mempertajam', 'naluri', 'tempur', 'membiasakan', 'prajurit', 'bertindak', 'cepat', 'cuaca', 'ekstrem', 'diharapkan', 'satuan', 'prajurit', 'pelaku', 'latihan', 'standardisasi', 'prajurit', 'kostrad', 'cakra', 'xiv', 'diberangkatkan', 'penugasan', 'roihan', 'dilansir', 'situs', 'resmi', 'tni', 'ad', 'maret', '.', 'baca', 'jenderal', 'angkatan', 'darat', 'mutasi', 'tni', 'namanamanya', 'tahap', 'rawa', 'laut', 'dilaksanakan', 'pantai', 'cileuteuh', 'palampang', 'sukabumi', 'jawa', 'barat', 'pekan', '.', 'latihan', 'upacara', 'penutupan', 'pantai', 'palampang.latihan', 'cakra', 'kostrad', 'digelar', 'kali', 'kali', 'dihelat', '.', 'ribuan', 'prajurit', 'tni', 'mengikuti', 'latihan', 'cakra', 'kostrad', '.', 'berhak', 'brevet', 'cakra', 'berdasarkan', 'petunjuk', 'pelaksanaan', 'panglima', 'kostrad', 'nomor', ':', 'juklak', 'tanggal', 'maret', 'ketentuan', 'pemberian', 'penggunaan', 'brevet', 'cakra', 'personel', 'militer', 'kostrad', '.', 'lihat', ':', 'letkol', 'inf', 'devy', 'kristiono', 'ajudan', 'wapres', 'gibran', 'abd']",nasional
"['jenderal', 'tertinggi', 'zionis', 'sesumbar', 'israel', 'secuil', 'kemampuan', 'serang', 'iran']","['tel', 'aviv', 'panglima', 'militer', 'israel', 'letnan', 'jenderal', 'herzi', 'halevi', 'sesumbar', 'pasukannya', 'kemampuannya', 'serangan', 'iran', 'sabtu', 'pekan', 'lalu.klaim', 'jenderal', 'tertinggi', 'zionis', 'markas', 'militer', 'kirya', 'pertemuan', 'anggota', 'forum', 'staf', 'pasukan', 'pertahanan', 'israel', 'idf.pesan', 'berhubungan', 'peristiwa', 'timur', 'ancaman', 'mengatasinya', 'menyerang', 'kepala', 'staf', 'idf', '.', 'baca', 'cnn', 'jet', 'tempur', 'israel', 'terobos', 'langit', 'iran', 'beda', 'klaim', 'teheran', 'pesan', 'diperkuat', 'signifikan', '.', 'kemampuan', 'halevi.kami', 'menyerang', 'sistem', 'strategis', 'iran', 'berkembang', '.', 'skenario', 'arena', 'imbuh', 'dikutip', 'laman', 'idf', 'senin', '.perdana', 'menteri', 'israel', 'benjamin', 'netanyahu', 'mengeklaim', 'serangan', 'udara', 'iran', 'presisi', 'kuat', '.', 'menurutnya', 'tujuan', 'serangan', 'tercapai', 'melumpuhkan', 'kemampuan', 'produksi', 'rudal', 'teheran', '.', 'berjanji', 'menanggapi', 'serangan', 'iran', 'sabtu', 'menyerang', '.', 'serangan', 'iran', 'presisi', 'kuat', 'mencapai', 'tujuannya', 'netanyahu', 'pidatonya', 'minggu.serangan', 'israel', 'balasan', 'serangan', 'iran', 'oktober', 'teheran', 'menembakkan', 'rudal', 'negara', 'yahudi', 'diklaim', 'rezim', 'zionis', 'misil', 'dicegat', 'sistem', 'pertahanan', 'udara', '.', 'iran', 'menyerang', 'israel', 'ratusan', 'rudal', 'balistik', 'serangan', 'gagal', 'netanyahu', '.', 'menepati', 'janji', '.', 'angkatan', 'udara', 'menyerang', 'iran', 'menghantam', 'kemampuan', 'pertahanan', 'produksi', 'rudal', 'iran', '.', 'lihat', ':', 'israel', 'menginvasi', 'iran', 'berisiko']",internasional
"['senyum', 'tom', 'lembong', 'pakai', 'rompi', 'tahanan', 'kejagung']","['jakarta', 'mantan', 'menteri', 'perdagangan', 'thomas', 'trikasih', 'lembong', 'tom', 'lembong', 'langsung', 'ditahan', 'kejaksaan', 'agung', 'kejagung', 'ditetapkan', 'tersangka', 'dugaan', 'korupsi', 'kegiatan', 'importasi', 'gula', 'kementerian', 'perdagangan', '.', 'mantan', 'cocaptain', 'tim', 'nasional', 'pemenangan', 'anies', 'baswedanmuhaimin', 'iskandar', 'tim', 'amin', 'mengenakan', 'rompi', 'tahanan', 'kejagung.rompi', 'warna', 'merah', 'muda', 'bertuliskan', 'tahanan', 'tindak', 'pidana', 'korupsi', 'kejaksaan', 'agung', 'ri', '.', 'tom', 'kejagung', 'menetapkan', 'direktur', 'pengembangan', 'bisnis', 'pt', 'perusahaan', 'perdagangan', 'indonesia', 'ppi', 'cs', 'tersangka', 'penahanan.penetapan', 'tersangka', 'direktur', 'penyidik', 'jampidsus', 'kejagung', 'ri', 'abdul', 'qohar', 'kejagung', 'jakarta', 'selasa', 'malam', '.', 'pantauan', 'lokasi', 'tersangka', 'cs', 'nomor', 'kondisi', 'tangan', 'terborgol', '.', 'baca', 'profil', 'tom', 'lembong', 'mantan', 'anak', 'buah', 'jokowi', 'tim', 'sukses', 'anies', 'disusul', 'thomas', 'lembong', 'nomor', 'menebar', 'senyum', 'awak', 'media', 'sepatah', '.', 'digelandang', 'mobil', 'tahanan', 'kejagung.sebelumnya', 'tim', 'penyidik', 'jaksa', 'agung', 'muda', 'tindak', 'pidana', 'khusus', 'jampidsus', 'kejagung', 'menetapkan', 'thom', 'lembong', 'cs', 'tersangka', '.', 'langsung', 'direktur', 'penyidik', 'jampidsus', 'kejagung', 'abdul', 'qohar', 'selasa', 'malam', '.', 'baca', 'breaking', 'news', 'tom', 'lembong', 'tersangka', 'impor', 'gula', 'penyidik', 'jaksa', 'agung', 'muda', 'tindak', 'pidana', 'khusus', 'kejaksaan', 'agung', 'ri', 'menetapkan', 'status', 'saksi', 'orang', 'tersangka', 'memenuhi', 'alat', 'bukti', 'bersangkutan', 'tindak', 'pidana', 'korupsi', 'abdul', 'qohar.adapun', 'tersangka', 'ttl', 'menteri', 'perdagangan', 'periode', 'berdasarkan', 'surat', 'penetapan', 'tersangka', 'nomor', 'tapf', ':', 'fd', ':', 'tanggal', 'oktober', '.', 'tersangka', 'nama', 'ds', 'direktur', 'pengembangan', 'bisnis', 'pt', 'ppi', 'berdasarkan', 'surat', 'penetapan', 'tersangka', 'nomor', 'tapf', ':', 'fd', ':', 'tanggal', 'oktober', '.', 'lihat', ':', 'pendidikan', 'tom', 'lembong', 'lulusan', 'harvard', 'tersangka', 'impor', 'gula', 'rca']",nasional
"['anies', 'terkejut', 'tom', 'lembong', 'tersangka', 'korupsi', 'gula', 'proses', 'hukum', 'berjalan', 'transparan']","['jakarta', 'anies', 'baswedan', 'terkejut', 'penetapan', 'tersangka', 'thomas', 'trikasih', 'lembong', 'tom', 'lembong', 'kejaksaan', 'agung', 'dugaan', 'korupsi', 'impor', 'gula', '.', 'tom', 'lembong', 'mantan', 'cocaptain', 'timnas', 'amin', 'tim', 'pemenangan', 'anies', 'baswedanmuhaimin', 'iskandar', 'pilpres', '.kabar', 'amatamat', 'mengejutkan', '.', 'proses', 'hukum', 'dihormati', '.', 'percaya', 'aparat', 'penegak', 'hukum', 'peradilan', 'menjalankan', 'proses', 'transparan', 'adil', 'tulis', 'aniesbaswedan', 'akun', 'sosial', 'media', 'x', 'rabu', '.anies', 'dukungan', 'moral', 'tom', 'lembong', '.', 'berharap', 'penetapan', 'tom', 'berhenti', 'mencintai', 'indonesia.tom', 'berhenti', 'mencintai', 'indonesia', 'rakyatnya', 'dijalani', 'dibuktikan', '.', 'i', 'still', 'have', 'my', 'trust', 'in', 'tom', 'doa', 'dukungan', 'putus', 'ujarnya.kami', 'negeri', 'membuktikan', 'tertulis', 'penjelasan', 'uud', 'valid', 'negara', 'indonesia', 'negara', 'berdasarkan', 'hukum', 'rechtsstaat', 'negara', 'berdasarkan', 'kekuasaan', 'belaka', 'machtstaat', 'sambungnya.anies', 'mengaku', 'bersahabat', 'tom', '.', 'menyebut', 'tom', 'sosok', 'berintegritas', 'memperjuangkan', 'kelas', 'menengah', 'indonesia', 'terhimpit.tom', 'orang', 'lurus', 'tipe', 'orang', 'suka', 'nekoneko', '.', 'karierpanjang', 'dunia', 'usaha', 'kariersingkat', 'pemerintahan', 'disegani', 'lingkup', 'domestik', 'internasional', 'tuturnya.sebelumnya', 'tom', 'lembong', 'ditetapkan', 'tersangka', 'diduga', 'lantaran', 'izin', 'persetujuan', 'impor', 'gula', 'kristal', 'mentah', 'ribu', 'ton', 'pt', 'ap', '.', 'baca', 'detikdetik', 'tom', 'lembong', 'diborgol', 'pakai', 'rompi', 'tahanan', 'kejagung', 'dirdik', 'jampidsus', 'kejagung', 'abdul', 'qohar', 'impor', 'gula', 'bumn', '.', 'tom', 'lembong', 'mengizinkan', 'pt', 'ap', 'impor', '.', 'indonesia', 'kondisi', 'surplus', 'gula.selain', 'direktur', 'pengembangan', 'bisnis', 'pt', 'perusahaan', 'perdagangan', 'indonesia', 'ppi', 'berinisial', 'cs', 'ditetapkan', 'tersangka.penyidik', 'jaksa', 'agung', 'muda', 'tindak', 'pidana', 'khusus', 'kejaksaan', 'agung', 'ri', 'menetapkan', 'status', 'saksi', 'orang', 'tersangka', 'memenuhi', 'alat', 'bukti', 'bersangkutan', 'tindak', 'pidana', 'korupsi', 'abdul', 'qohar', '.', 'lihat', ':', 'tom', 'lembong', 'tersangka', 'korupsi', 'impor', 'gula', 'cak', 'imin', ':', 'sedih', 'abd']",nasional
"['prabowo', 'merangkul', 'orangorang', 'optimistis', 'pesimistis']","['jakarta', 'ketua', 'lingkar', 'nusantara', 'hendarsam', 'marantoko', 'presiden', 'prabowo', 'subianto', 'diharuskan', 'merangkul', 'orangorang', 'optimistis', '.', 'membangun', 'indonesia', 'arah', 'baik.memang', 'membangun', 'pemerintahan', 'membutuhkan', 'orangorang', 'optimis', '.', 'prabowo', 'merangkul', 'orangorang', 'optimis', 'pesimis', 'hendarsam', 'acara', 'rakyat', 'bersuara', 'inews', 'selasa', '.oleh', 'terlepas', 'latar', 'menteri', 'wakil', 'menteri', 'susunan', 'kabinet', 'acara', 'magelang', 'kemarin', 'menyatukan', 'mempertegas', 'depannya', 'tim', '.', 'baca', 'prabowo', 'menaker', 'prioritaskan', 'isu', 'pengangguran', 'penciptaan', 'lapangan', 'kerja', 'prabowo', 'mengundang', 'tergabung', 'kabinet', 'merah', 'putih', 'magelang', 'berkumpul', 'kegiatan', 'ala', 'militer', '.', 'menteri', 'wakil', 'menteri', 'kepala', 'badan', 'presiden', 'wakil', 'presiden', 'berkumpul', 'hari.kita', 'beliau', 'prabowo', 'mempelajari', 'pemerintah', 'reshuffle', 'disebabkan', 'kinerja', 'menterimenteri', 'imamnya', 'hendarsam.menurutnya', 'halhal', 'diterapkan', 'prabowo', 'subianto', '.', 'hendarsam', 'prabowo', 'visi', 'misi', 'anggota', 'kabinet', 'merah', 'putih', '.', 'lihat', ':', 'tekad', 'prabowo', 'berantas', 'korupsi', 'akarnya', 'dukungan', 'rca']",nasional
"['serangan', 'israel', 'iran', 'dianggap', 'gagal', 'alasannya']","['teheran', 'pengguna', 'media', 'sosial', 'bereaksi', 'agresi', 'israel', 'iran', 'mengejek', 'skala', 'serangan', 'memuji', 'kemampuan', 'pertahanan', 'udara', 'iran', 'tangguh.pada', 'sabtu', 'pejabat', 'iran', 'suara', 'terdengar', 'teheran', 'disebabkan', 'aktivasi', 'pertahanan', 'udara', 'iran', 'menargetkan', 'objek', 'musuh', 'wilayah', 'udara', 'provinsi', 'teheran.media', 'israel', 'berusaha', 'membesarbesarkan', 'signifikansi', 'serangan', 'membingkainya', 'operasi', 'berhasil.namun', 'pengguna', 'x', 'menanggapi', 'sarkasme', 'agresi', 'israel', 'memuji', 'pertahanan', 'udara', 'iran', 'kuat', 'efektif', 'menggagalkan', 'agresi', 'israel.serangan', 'israel', 'iran', 'dianggap', 'gagal', 'alasannya', '.', 'iran', 'memiliki', 'sistem', 'pertahanan', 'udara', 'kuatmoshi', 'jurnalis', 'memuji', 'respons', 'pertahanan', 'udara', 'iran', 'agresi', 'israel', 'iran', 'membuktikan', 'memiliki', 'pertahanan', 'udara', 'kuat', '.', 'analis', 'geopolitik', 'berbasis', 'as', 'will', 'schryver', 'menulis', 'x', 'meringkas', 'agresi', 'israel', 'respons', 'pertahanan', 'udara', 'iran', '.', 'mencatat', 'israel', 'meluncurkan', 'rudal', '...', 'laporan', 'bukti', 'video', 'serangan', 'target', 'iran', '.', 'amati', 'terkait', 'serangan', 'israel', 'iran', ':', 'israel', 'meluncurkan', 'rudal', 'jarak', 'aman', 'maksimum', '.', 'iran', 'memasang', 'rudal', 'pertahanan', 'udara', '.', 'laporan', 'bukti', 'video', 'serangan', 'rudal', 'target', 'iran', '.', 'iran', 'mencegat', 'rudal', 'penyerang', 'mengakui', 'berhasil', 'lolos', '.', 'penyedia', 'empirepropaganda', 'mengklaim', 'israel', 'menghancurkan', 'pertahanan', 'udara', 'iran', 'menghancurkan', 'target', 'tuju', 'moshi', 'dilansir', 'press', 'tv', '.', 'kesan', 'moshi', 'israel', 'serangan', 'demonstrasi', 'betapa', 'terbatasnya', 'kemampuan', 'serangan', 'jarak', 'israel', 'betapa', 'tangguhnya', 'pertahanan', 'udara', 'iran', '..', 'kerusakan', 'besardan', 'cohen', 'jurnalis', 'pembuat', 'film', 'berbasis', 'as', 'menggarisbawahi', 'propaganda', 'israel', 'mencoba', 'menjual', 'serangan', 'israel', 'keberhasilan', '.', 'serangan', 'israel', 'iran', 'gagal', 'menyebabkan', 'kerusakan', 'signifikan', 'propaganda', 'israel', 'menjual', 'serangan', 'keberhasilan', '.', 'pertunjukan', 'menyedihkan', 'mencoba', 'menyelamatkan', 'muka', 'mengalami', 'kehancuran', 'lebanon', 'minggu', '.', 'baca', 'iran', 'bantah', 'serangan', 'israel', 'lokasi', '.', 'pangkalan', 'militer', 'as', 'timur', 'ajang', 'balas', 'dendampeneliti', 'sarjana', 'helyeh', 'doutaghi', 'mengeluarkan', 'posting', 'singkat', 'membahas', 'tindakan', 'agresi', 'israel', 'republik', 'islam', '.', 'menggambarkan', 'pangkalan', 'israel', 'as', 'wilayah', 'target', 'sah', '.', 'as', 'israel', 'tindakan', 'perang', 'iran', '.', 'pangkalan', 'as', 'israel', 'wilayah', 'target', 'sah', '.', '.', 'serangan', 'israel', 'tipu', 'muslihatrobert', 'inlakesh', 'pembuat', 'film', 'jurnalis', 'tinggal', 'palestina', 'menyoroti', 'kehebohan', 'media', 'seputar', 'upaya', 'membesarbesarkan', 'skala', 'agresi', 'israel', 'iran', '.', 'serangan', 'israel', 'iran', 'lemah', 'sampaisampai', 'malu', 'media', '.', 'melancarkan', 'serangan', 'tipuan', 'upaya', 'menyelamatkan', 'muka', 'israel', 'membagikan', 'videofoto', '.', 'sulit', 'dipahami', '.', 'lihat', ':', 'netanyahu', 'klaim', 'serangan', 'israel', 'melumpuhkan', 'produksi', 'rudal', 'iran', 'ahm']",internasional
"['rusia', 'iran', 'sukses', 'ladeni', 'serangan', 'pesawat', 'israel', 'f']","['teheran', 'peran', 'rusia', 'kesuksesan', 'iran', 'meladeni', 'serangan', 'udara', 'israel', 'melibatkan', 'pesawat', 'militer', 'jet', 'tempur', 'siluman', 'f', 'adir', 'sabtu', 'hari.mengutip', 'laporan', 'sky', 'news', 'arabia', 'minggu', 'jam', 'operasi', 'israel', 'diluncurkan', 'pejabat', 'rusia', 'iran', 'serangan', 'berbagi', 'informasi', 'intelijen', 'target', 'potensial', 'manuver', 'zionis.peran', 'rusia', 'diungkap', 'sumber', 'berbicara', 'sky', 'news', 'arabia', '.', 'kolaborasi', 'menggarisbawahi', 'komitmen', 'rusia', 'menjaga', 'stabilitas', 'regional', 'membantu', 'teheran', 'pertahanannya', '.', 'iran', 'rusia', 'berkomentar', 'laporan', 'berbagi', 'intelijen', 'tersebut.meskipun', 'mengalami', 'kerusakan', 'instalasi', 'militer', 'provinsi', 'teheran', 'khuzestan', 'ilam', 'mengakibatkan', 'kematian', 'tentara', 'iran', 'otoritas', 'iran', 'melaporkan', 'pertahanan', 'udara', 'mencegat', 'rudal', 'zionis', 'menyerang', '.', 'baca', 'tekateki', 'iran', 'luluh', 'lantak', 'diserang', 'pesawat', 'israel', 'jet', 'siluman', 'f', 'laporan', 'bertentangan', 'muncul', 'gelombang', 'serangan', 'israel', '.', 'sumbersumber', 'barat', 'israel', 'berbeda', 'laporanlaporan', 'iran', 'gelombang', 'serangan', 'terjadi.strategi', 'israel', 'mengandalkan', 'rudal', 'jarak', 'diluncurkan', 'udara', 'ditembakkan', 'posisi', 'wilayah', 'udara', 'iran', 'meminimalkan', 'risiko', 'pesawatpesawat', 'militernya.media', 'zionis', 'melaporkan', 'serangan', 'kemarin', 'melibatkan', 'pesawat', 'militer', 'f', 'f', 'jet', 'tempur', 'siluman', 'f.laporan', 'axios', 'memaparkan', 'israel', 'berkomunikasi', 'langsung', 'iran', 'perantara', 'ketiga', 'serangan', 'diluncurkan', 'mendesak', 'pengekangan', 'mengancam', 'menyerang', 'dahsyat', 'teheran', 'membalas', 'serangan', '.', 'militer', 'zionis', 'membantah', 'laporan', 'tersebut.pada', 'oktober', 'menteri', 'negeri', 'belanda', 'kaspar', 'veldkamp', 'menyerukan', 'deeskalasi', 'percakapan', 'koleganya', 'iran', '.', 'lihat', ':', 'iran', 'incar', 'kapal', 'induk', 'as', 'timur']",internasional
